iter	Passed	Remaining
540	5645	4790
541	5655	4779
542	5664	4767
543	5677	4759
544	5689	4750
545	5701	4740
546	5713	4731
547	5724	4722
548	5737	4713
549	5747	4702
550	5756	4690
551	5766	4680
552	5776	4668
553	5785	4657
554	5793	4645
555	5803	4634
556	5812	4623
557	5821	4611
558	5830	4599
559	5840	4588
560	5851	4579
561	5862	4569
562	5873	4559
563	5884	4549
564	5895	4539
565	5907	4529
566	5917	4519
567	5927	4508
568	5936	4496
569	5945	4485
570	5954	4473
571	5964	4462
572	5973	4451
573	5983	4440
574	5991	4428
575	6000	4416
576	6009	4405
577	6020	4395
578	6034	4387
579	6045	4377
580	6056	4367
581	6067	4357
582	6078	4347
583	6089	4337
584	6102	4328
585	6111	4317
586	6121	4306
587	6130	4295
588	6139	4284
589	6148	4272
590	6157	4261
591	6166	4250
592	6176	4238
593	6185	4227
594	6194	4216
595	6203	4205
596	6213	4194
597	6225	4185
598	6237	4175
599	6248	4165
600	6259	4155
601	6269	4145
602	6281	4135
603	6293	4126
604	6303	4115
605	6313	4104
606	6322	4093
607	6331	4082
608	6340	4070
609	6349	4059
610	6358	4048
611	6367	4036
612	6376	4025
613	6385	4014
614	6397	4005
615	6409	3995
616	6421	3985
617	6432	3975
618	6444	3966
619	6454	3955
620	6463	3944
621	6472	3933
622	6481	3922
623	6490	3911
624	6500	3900
625	6509	3889
626	6519	3878
627	6528	3866
628	6540	3857
629	6551	3847
630	6564	3838
631	6575	3828
632	6586	3818
633	6597	3808
634	6615	3802
635	6624	3791
636	6634	3780
637	6644	3769
638	6654	3759
639	6663	3748
640	6672	3736
641	6681	3725
642	6691	3714
643	6700	3704
644	6712	3694
645	6723	3684
646	6734	3674
647	6745	3664
648	6756	3654
649	6768	3644
650	6779	3634
651	6792	3625
652	6801	3614
653	6811	3603
654	6820	3592
655	6829	3581
656	6838	3570
657	6847	3558
658	6857	3548
659	6866	3537
660	6875	3526
661	6884	3515
662	6895	3505
663	6906	3494
664	6917	3484
665	6929	3475
666	6940	3464
667	6951	3455
668	6962	3444
669	6975	3435
670	6986	3425
671	6996	3414
672	7005	3403
673	7014	3392
674	7023	3381
675	7032	3370
676	7041	3359
677	7050	3348
678	7059	3337
679	7068	3326
680	7077	3315
681	7090	3306
682	7102	3296
683	7114	3286
684	7126	3277
685	7137	3267
686	7148	3257
687	7160	3247
688	7171	3237
689	7181	3226
690	7192	3216
691	7201	3205
692	7210	3194
693	7220	3183
694	7229	3172
695	7237	3161
696	7247	3150
697	7257	3140
698	7270	3130
699	7282	3120
700	7293	3110
701	7304	3100
702	7315	3090
703	7327	3080
704	7341	3071
705	7355	3062
706	7369	3054
707	7379	3043
708	7389	3033
709	7399	3022
710	7408	3011
711	7416	3000
712	7426	2989
713	7435	2978
714	7447	2968
715	7456	2957
716	7466	2947
717	7476	2936
718	7485	2925
719	7494	2914
720	7503	2903
721	7512	2892
722	7521	2881
723	7530	2870
724	7539	2859
725	7548	2849
726	7557	2837
727	7567	2827
728	7576	2816
729	7585	2805
730	7593	2794
731	7603	2783
732	7613	2773
733	7623	2762
734	7632	2751
735	7641	2740
736	7651	2730
737	7660	2719
738	7669	2708
739	7678	2697
740	7688	2687
741	7697	2676
742	7706	2665
743	7714	2654
744	7723	2643
745	7734	2633
746	7743	2622
747	7753	2612
748	7762	2601
749	7772	2590
750	7783	2580
751	7793	2570
752	7804	2560
753	7813	2549
754	7823	2538
755	7832	2527
756	7841	2517
757	7851	2506
758	7861	2496
759	7869	2485
760	7879	2474
761	7889	2464
762	7898	2453
763	7908	2442
764	7918	2432
765	7927	2421
766	7937	2411
767	7946	2400
768	7956	2390
769	7967	2379
770	7976	2369
771	7986	2358
772	7996	2348
773	8005	2337
774	8014	2326
775	8023	2316
776	8031	2305
777	8041	2294
778	8050	2283
779	8058	2273
780	8067	2262
781	8076	2251
782	8085	2240
783	8095	2230
784	8104	2219
785	8113	2208
786	8122	2198
787	8131	2187
788	8140	2177
789	8154	2167
790	8166	2157
791	8176	2147
792	8185	2136
793	8194	2126
794	8203	2115
795	8213	2104
796	8222	2094
797	8231	2083
798	8241	2073
799	8250	2062
800	8260	2052
801	8269	2041
802	8278	2031
803	8288	2020
804	8297	2010
805	8307	1999
806	8317	1989
807	8330	1979
808	8342	1969
809	8352	1959
810	8363	1949
811	8376	1939
812	8386	1928
813	8397	1918
814	8409	1908
815	8420	1898
816	8431	1888
817	8443	1878
818	8455	1868
819	8464	1858
820	8477	1848
821	8489	1838
822	8502	1828
823	8512	1818
824	8523	1808
825	8535	1798
826	8545	1787
827	8557	1777
828	8570	1767
829	8581	1757
830	8591	1747
831	8604	1737
832	8617	1727
833	8628	1717
834	8637	1706
835	8650	1697
836	8662	1686
837	8671	1676
838	8685	1666
839	8696	1656
840	8705	1645
841	8715	1635
842	8725	1625
843	8734	1614
844	8746	1604
845	8757	1594
846	8768	1583
847	8780	1573
848	8791	1563
849	8804	1553
850	8816	1543
851	8829	1533
852	8840	1523
853	8850	1513
854	8861	1502
855	8871	1492
856	8880	1481
857	8890	1471
858	8898	1460
859	8907	1450
860	8916	1439
861	8925	1428
862	8934	1418
863	8943	1407
864	8952	1397
865	8961	1386
866	8971	1376
867	8980	1365
868	8989	1355
869	8998	1344
870	9007	1334
871	9016	1323
872	9025	1312
873	9034	1302
874	9045	1292
875	9053	1281
876	9062	1271
877	9071	1260
878	9081	1250
879	9090	1239
880	9099	1229
881	9109	1218
882	9118	1208
883	9127	1197
884	9136	1187
885	9145	1176
886	9154	1166
887	9163	1155
888	9172	1145
889	9181	1134
890	9191	1124
891	9199	1113
892	9208	1103
893	9217	1092
894	9227	1082
895	9237	1072
896	9245	1061
897	9254	1051
898	9263	1040
899	9272	1030
900	9282	1019
901	9291	1009
902	9300	999
903	9309	988
904	9318	978
905	9327	967
906	9336	957
907	9346	946
908	9355	936
909	9364	926
910	9374	915
911	9383	905
912	9392	894
913	9401	884
914	9412	874
915	9421	863
916	9431	853
917	9440	843
918	9449	832
919	9458	822
920	9467	812
921	9477	801
922	9486	791
923	9495	780
924	9504	770
925	9513	760
926	9522	749
927	9532	739
928	9542	729
929	9551	718
930	9560	708
931	9573	698
932	9583	688
933	9593	677
934	9605	667
935	9615	657
936	9625	647
937	9638	637
938	9650	626
939	9660	616
940	9672	606
941	9684	596
942	9693	585
943	9705	575
944	9717	565
945	9729	555
946	9738	545
947	9753	534
948	9764	524
949	9774	514
950	9784	504
951	9796	493
952	9806	483
953	9816	473
954	9827	463
955	9838	452
956	9848	442
957	9860	432
958	9869	421
959	9881	411
960	9891	401
961	9900	391
962	9910	380
963	9921	370
964	9933	360
965	9943	349
966	9952	339
967	9962	329
968	9970	318
969	9980	308
970	9989	298
971	9999	288
972	10009	277
973	10018	267
974	10027	257
975	10036	246
976	10045	236
977	10054	226
978	10064	215
979	10073	205
980	10083	195
981	10092	184
982	10101	174
983	10112	164
984	10122	154
985	10131	143
986	10141	133
987	10150	123
988	10159	112
989	10168	102
990	10177	92
991	10187	82
992	10196	71
993	10206	61
994	10216	51
995	10225	41
996	10235	30
997	10245	20
998	10255	10
999	10265	0
